Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Prob Max,Prob Mean,Prob p99.9,Frac Pixels > 0.5,Test Dice @0.5,Best Threshold,Test Dice @best,Dice Range 0.3-0.7,Diagnosis,Dice @0.05,Dice @0.10,Dice @0.15,Dice @0.20,Dice @0.25,Dice @0.30,Dice @0.35,Dice @0.40,Dice @0.45,Dice @0.50,Dice @0.55,Dice @0.60,Dice @0.65,Dice @0.70,Dice @0.75,Dice @0.80,Dice @0.85,Dice @0.90,Dice @0.95
KDSB,BT-UNet,outbn0,50,3,fold,1.0,0.1822701245546341,1.0,0.18240273965371623,0.8628928661346436,0.35,0.8637614250183105,0.004095315933227539,healthy,0.8491448760032654,0.8564636707305908,0.8597595691680908,0.8615202903747559,0.8627310395240784,0.8634523153305054,0.8637614250183105,0.8636566996574402,0.8634117841720581,0.8628928661346436,0.8624050617218018,0.8620590567588806,0.8610474467277527,0.859666109085083,0.8576453328132629,0.8549031019210815,0.8505232334136963,0.8433030843734741,0.8270066976547241
KDSB,BT-UNet,outbn0,50,4,fold,1.0,0.17905022203922272,1.0,0.17762316454638233,0.8491064310073853,0.25,0.8538159132003784,0.012806415557861328,healthy,0.837676465511322,0.8480858206748962,0.8519521355628967,0.8534765243530273,0.8538159132003784,0.853549599647522,0.8527555465698242,0.8519574403762817,0.850622296333313,0.8491064310073853,0.8474833369255066,0.8455619215965271,0.8433486223220825,0.8407431840896606,0.8376134037971497,0.8335893154144287,0.8280057907104492,0.8195047974586487,0.8023031949996948
KDSB,BT-UNet,base,5,0,fold,0.99951171875,0.42308804392814636,0.998046875,0.3301544189453125,0.4303037226200104,0.9,0.5901879668235779,0.2010963261127472,threshold-sensitive,0.31907549500465393,0.30927711725234985,0.29868683218955994,0.29113268852233887,0.2964831590652466,0.3172701299190521,0.349276602268219,0.3815576434135437,0.4079071879386902,0.4303037226200104,0.4514894485473633,0.4713701605796814,0.49360665678977966,0.5183664560317993,0.5408586859703064,0.5628128051757812,0.5807446241378784,0.5901879668235779,0.5636787414550781
KDSB,BT-UNet,base,5,1,fold,0.9970703125,0.4420960545539856,0.98876953125,0.39740017727688626,0.6552113890647888,0.6,0.6683101654052734,0.10391354560852051,healthy,0.2908312678337097,0.321381539106369,0.4024769961833954,0.4723638892173767,0.5242707133293152,0.5643966197967529,0.5969040989875793,0.6230931878089905,0.641323447227478,0.6552113890647888,0.6639699339866638,0.6683101654052734,0.668239414691925,0.6626133322715759,0.6465341448783875,0.6133549213409424,0.5497543811798096,0.44315627217292786,0.2760620415210724
KDSB,BT-UNet,base,5,2,fold,1.0,0.5168981552124023,0.9990234375,0.47467027268968187,0.5118216872215271,0.85,0.6279929876327515,0.17050287127494812,threshold-sensitive,0.29079172015190125,0.2925053834915161,0.3024880588054657,0.3178740441799164,0.38227999210357666,0.420824259519577,0.4477861821651459,0.4707690477371216,0.49133461713790894,0.5118216872215271,0.5313790440559387,0.551421582698822,0.5717504024505615,0.5913271307945251,0.6068440079689026,0.6207797527313232,0.6279929876327515,0.6185474395751953,0.56406569480896
KDSB,BT-UNet,base,5,3,fold,1.0,0.33338144421577454,0.99951171875,0.27160314611486486,0.532374382019043,0.9,0.5912067890167236,0.08531785011291504,threshold-sensitive,0.34748002886772156,0.4010690152645111,0.43079429864883423,0.4517863988876343,0.46911489963531494,0.4842151999473572,0.49711716175079346,0.5092952251434326,0.521030068397522,0.532374382019043,0.5435262322425842,0.5523691177368164,0.5611913204193115,0.5695330500602722,0.5776968598365784,0.5841513872146606,0.588893711566925,0.5912067890167236,0.5788961052894592
KDSB,BT-UNet,base,5,4,fold,1.0,0.46168917417526245,1.0,0.47559074882988456,0.5390592813491821,0.9,0.5797917246818542,0.05379366874694824,threshold-sensitive,0.42638492584228516,0.4596048891544342,0.47772663831710815,0.48993343114852905,0.5004782676696777,0.509009838104248,0.5172598958015442,0.5247796773910522,0.532268226146698,0.5390592813491821,0.5452775955200195,0.5513705611228943,0.5570045709609985,0.5628035068511963,0.5686119794845581,0.5727266073226929,0.5760878920555115,0.5797917246818542,0.5788326859474182
KDSB,BT-UNet,outbn0,5,0,fold,1.0,0.19841526448726654,1.0,0.15327866012985641,0.6240966320037842,0.35,0.6283509135246277,0.027165472507476807,healthy,0.4693157374858856,0.5678108930587769,0.6031816601753235,0.6160918474197388,0.6239718794822693,0.6269872784614563,0.6283509135246277,0.628229022026062,0.6257408261299133,0.6240966320037842,0.6208014488220215,0.6152499318122864,0.6094926595687866,0.6011854410171509,0.590046763420105,0.5745962262153625,0.5530370473861694,0.5184153914451599,0.4560618996620178
KDSB,BT-UNet,outbn0,5,1,fold,1.0,0.19291646778583527,1.0,0.15101651028469876,0.6019718647003174,0.5,0.6019718647003174,0.01650869846343994,healthy,0.3589421808719635,0.43540385365486145,0.4996577203273773,0.5443962812423706,0.5721432566642761,0.5854631662368774,0.5939395427703857,0.5991932153701782,0.6014613509178162,0.6019718647003174,0.6007604598999023,0.5988040566444397,0.5949772596359253,0.588924765586853,0.5809668302536011,0.5693806409835815,0.5522342920303345,0.5240514874458313,0.470201313495636
KDSB,BT-UNet,outbn0,5,2,fold,1.0,0.2602771818637848,0.99951171875,0.15925721864442569,0.6581951975822449,0.55,0.6604892015457153,0.05253344774246216,healthy,0.2972860038280487,0.3471033275127411,0.394196480512619,0.47223737835884094,0.5565221905708313,0.6079557538032532,0.6311914324760437,0.6448489427566528,0.6534203886985779,0.6581951975822449,0.6604892015457153,0.6598483920097351,0.6556547284126282,0.6482102274894714,0.637030839920044,0.6219068169593811,0.5984609723091125,0.5599038600921631,0.4868493974208832
KDSB,BT-UNet,outbn0,5,3,fold,1.0,0.1960238665342331,1.0,0.14607967342342343,0.6850143074989319,0.3,0.6984579563140869,0.05613642930984497,healthy,0.3753417730331421,0.5901312828063965,0.6728900074958801,0.690117597579956,0.6965741515159607,0.6984579563140869,0.6982334852218628,0.6952139139175415,0.6906977891921997,0.6850143074989319,0.67757248878479,0.6677772998809814,0.6560449600219727,0.6423215270042419,0.6255480647087097,0.6037277579307556,0.5735452175140381,0.5303542017936707,0.4567972719669342
KDSB,BT-UNet,outbn0,5,4,fold,1.0,0.21714845299720764,1.0,0.20087865881017736,0.5786576867103577,0.8,0.5895476937294006,0.026583433151245117,healthy,0.47326961159706116,0.5161281824111938,0.5336173176765442,0.5447754263877869,0.5539167523384094,0.5612967610359192,0.5670122504234314,0.5714758038520813,0.5752280354499817,0.5786576867103577,0.5813572406768799,0.5840008854866028,0.5864360928535461,0.5878801941871643,0.5891163349151611,0.5895476937294006,0.5892404913902283,0.5876027941703796,0.5808501243591309
